BAIRRO,AREA,QUARTOS,BANHEIROS,VAGAS,PRECO,LATITUDE,LONGITUDE
2,82,2,1,1,1369330,-29.74478031,-50.0276026
2,76,3,2,1,722000,-29.74794986,-50.02399817
2,82,2,2,1,560000,-29.75003558,-50.02374888
2,82,2,2,1,750000,-29.74535568,-50.01470119
2,84,2,2,1,550000,-29.74546329,-50.02959281
2,56,2,2,1,515000,-29.75210457,-50.02109965
2,75,2,2,1,670000,-29.7460604,-50.01037851
2,52,2,2,1,459900,-29.74485892,-50.02755899
2,76,3,2,1,722000,-29.73983838,-50.02294259
2,82,3,2,1,650000,-29.75063938,-50.0206274
2,82,2,2,1,540000,-29.7544657,-50.01390643
2,82,1,1,1,420820,-29.74839533,-50.02862855
2,47,2,2,1,480000,-29.75284497,-50.0150813
2,83,2,2,1,300000,-29.75214025,-50.0121762
2,83,2,3,1,790000,-29.75227907,-50.01007739
2,57,1,1,1,365000,-29.74183935,-50.02539189
2,79,2,2,1,450000,-29.74729254,-50.0217743
2,83,2,2,1,450000,-29.74221624,-50.02010989
2,75,2,3,1,848000,-29.7449721,-50.00592008
2,83,2,2,1,575000,-29.74450211,-50.00686952
2,68,2,1,1,410000,-29.74393566,-50.01940316
2,83,3,3,1,1270815,-29.74132252,-50.01646268
2,104,3,1,1,980000,-29.74635645,-50.00906789
2,90,3,2,2,707000,-29.75112555,-50.02279779
2,56,2,2,1,515000,-29.74714758,-50.01842574
2,75,2,2,1,670000,-29.74747318,-50.01994535
2,110,3,1,3,692000,-29.74665249,-50.0132795
2,171,3,3,1,1100000,-29.75198916,-50.01806127
2,127,3,2,1,1840000,-29.75515815,-50.01252093
2,158,3,2,2,1700000,-29.75439545,-50.01523762
2,105,2,2,1,580000,-29.74822361,-50.01447247
2,83,2,2,1,520000,-29.75027699,-50.01048794
2,72,2,1,1,330000,-29.75388197,-50.01607188
2,83,2,3,1,749000,-29.74941226,-50.02719287
2,83,2,3,1,680000,-29.74122551,-50.01978738
2,140,3,3,2,1250000,-29.74994749,-50.02589459
2,83,3,3,1,750000,-29.74673891,-50.01741295
2,180,2,2,2,650000,-29.75290574,-50.01333051
2,42,1,1,1,295000,-29.74630348,-50.0122848
2,82,2,1,1,680000,-29.73940239,-50.02465554
2,84,2,2,1,560000,-29.74230767,-50.02847964
2,84,2,2,1,580000,-29.74787125,-50.02058791
2,127,3,3,1,1617000,-29.74779822,-50.00992765
2,84,2,2,1,670000,-29.74615852,-50.00839406
2,116,3,2,1,800000,-29.75201146,-50.01393193
2,53,2,1,1,355000,-29.74439283,-50.00860304
2,91,2,2,1,750000,-29.75628324,-50.01135511
2,87,2,2,1,950000,-29.74688108,-50.01200672
2,84,2,2,1,597370,-29.74969939,-50.01525408
2,125,3,2,1,900000,-29.74496653,-50.01923532
2,84,2,2,1,625000,-29.74124502,-50.02711389
2,84,3,2,1,510000,-29.74973563,-50.00985278
2,111,2,2,1,708000,-29.74861834,-50.02123705
2,85,3,2,1,530000,-29.7457939,-50.01046408
2,108,2,2,1,540000,-29.75279925,-50.01709784
2,85,2,2,1,480000,-29.74486729,-50.01051591
2,70,2,2,1,670000,-29.75176336,-50.0086631
2,70,2,2,1,670000,-29.7526292,-50.01516933
2,85,2,2,1,450000,-29.74970106,-50.01326716
2,74,2,2,1,420000,-29.74270575,-50.01511092
2,137,3,2,1,650000,-29.7454276,-50.01314128
2,85,2,2,1,600000,-29.74948753,-50.01232759
2,85,2,2,1,530000,-29.74297336,-50.01950107
2,109,3,2,1,985000,-29.74429638,-50.0108919
2,203,4,3,1,850000,-29.74514494,-50.01580696
2,80,2,1,1,450000,-29.74358943,-50.01553628
2,85,2,2,2,510000,-29.75299829,-50.00971045
2,85,2,2,1,680000,-29.74284513,-50.02314499
2,43,1,1,1,300000,-29.74746258,-50.02017325
2,85,2,2,1,575000,-29.74714033,-50.03037935
2,85,2,2,1,670000,-29.74925281,-50.01183888
2,85,2,2,1,760000,-29.74458964,-50.02706123
2,48,1,1,1,365000,-29.74287022,-50.02163361
2,73,1,1,1,320000,-29.74725072,-50.01651122
2,178,3,2,1,950000,-29.74167822,-50.0253812
2,85,2,2,1,559000,-29.7440126,-50.00867215
2,85,3,2,1,820000,-29.7466419,-50.01691437
2,85,3,2,1,640000,-29.75294253,-50.01603403
2,85,3,2,1,530000,-29.744787,-50.02806498
2,62,2,2,1,470000,-29.74640328,-50.01882642
2,85,2,2,1,670000,-29.74418041,-50.0149365
2,85,2,2,2,335000,-29.75012144,-50.02338934
2,58,2,2,1,730000,-29.74951262,-50.02370363
2,128,2,2,2,1200000,-29.74466546,-50.00896669
2,86,2,2,1,465000,-29.75286615,-50.01185122
2,78,1,1,1,439000,-29.75180239,-50.01326304
2,58,2,2,1,475000,-29.74532223,-50.02036906
2,80,2,2,1,660000,-29.74196981,-50.02229921
2,80,2,2,1,660000,-29.74496095,-50.02254274
2,83,3,3,1,1390000,-29.74724236,-50.02812504
2,96,2,2,1,670000,-29.74452831,-50.01066812
2,57,3,2,1,450000,-29.74557423,-50.0219841
2,86,2,2,1,440000,-29.74129687,-50.0254355
2,103,3,1,1,830000,-29.73920168,-50.02537379
2,86,2,2,2,950000,-29.74699705,-50.00959033
2,94,2,2,1,910000,-29.74213595,-50.02018888
2,269,4,5,1,500000,-29.74627282,-50.02103466
2,50,1,1,1,380000,-29.74699036,-50.02876266
2,67,2,2,1,715000,-29.74681808,-50.01889306
2,86,3,2,1,450000,-29.75277973,-50.01832948
2,108,3,2,1,680000,-29.74947638,-50.01513889
2,67,2,2,1,700000,-29.74885306,-50.01547375
2,67,2,3,1,710000,-29.74709684,-50.01152459
2,86,3,2,1,700000,-29.74582401,-50.023558
2,73,2,3,1,624000,-29.75229413,-50.02079853
2,82,3,3,1,1107000,-29.7517444,-50.0214921
2,86,3,3,1,749000,-29.75151916,-50.02188208
2,87,2,2,1,750000,-29.74432481,-50.00795883
2,87,2,3,1,600000,-29.75116234,-50.00916826
2,59,2,2,1,520000,-29.75018221,-50.01971333
2,145,3,2,1,1300000,-29.74680581,-50.02537544
2,49,1,1,1,450000,-29.75245693,-50.01396978
2,127,3,2,2,890000,-29.75036619,-50.0082328
2,87,2,1,1,1438867,-29.74691565,-50.00746683
2,105,2,2,2,860000,-29.74551068,-50.01987377
2,60,2,1,1,910000,-29.74669264,-50.00961419
2,70,2,1,1,375000,-29.74177523,-50.01857137
2,88,2,2,1,470000,-29.7447424,-50.02496653
2,63,2,3,1,730000,-29.74554691,-50.01953644
2,68,2,1,1,495000,-29.7485743,-50.02271798
2,119,2,2,2,1400000,-29.74615128,-50.03012348
2,87,3,2,1,530000,-29.7541178,-50.01133783
2,136,4,3,1,1530000,-29.75060537,-50.02401462
2,91,2,2,1,923000,-29.74752781,-50.0257251
2,132,2,2,1,660000,-29.74700764,-50.01684279
2,88,3,2,1,612000,-29.74896066,-50.01528205
2,68,1,1,1,340000,-29.74610667,-50.00579502
2,55,2,1,1,874000,-29.74820744,-50.02162703
2,88,2,2,1,470000,-29.74962914,-50.00749069
2,88,2,1,1,680000,-29.75000324,-50.02039292
2,88,3,2,1,920000,-29.7485821,-50.0259094
2,195,2,2,1,660000,-29.74348963,-50.02394634
2,125,3,2,1,880000,-29.74946913,-50.0244408
2,73,2,1,1,480000,-29.74768169,-50.02673543
2,98,2,2,2,450000,-29.74096013,-50.01987788
2,110,3,2,1,1020000,-29.74865291,-50.01502782
2,170,3,2,2,850000,-29.74270854,-50.02405576
2,123,2,2,1,615000,-29.74706451,-50.02657746
2,61,2,1,1,508000,-29.74729477,-50.02468598
2,79,2,1,1,546000,-29.74726856,-50.02071379
2,88,2,2,1,550000,-29.74687718,-50.01419274
2,88,2,2,1,790000,-29.74697865,-50.01814272
2,88,2,2,1,710000,-29.75202707,-50.01400433
2,139,3,2,1,850000,-29.74054811,-50.02139748
2,88,2,3,1,680000,-29.74735052,-50.01550008
2,60,2,1,1,624000,-29.74741352,-50.00905966
2,79,2,1,1,420000,-29.74844997,-50.01894654
2,75,2,2,1,680000,-29.74642781,-50.00776549
2,88,2,2,1,490000,-29.74439673,-50.02186562
2,100,2,2,1,490000,-29.7496297,-50.00978285
2,79,2,2,1,650000,-29.74468721,-50.01956442
2,88,2,2,1,480000,-29.75025692,-50.01634914
2,89,3,1,1,700000,-29.74714981,-50.01861662
2,89,3,2,1,980000,-29.75314715,-50.01201659
2,89,3,2,1,980000,-29.74372101,-50.01259004
2,89,2,2,1,440000,-29.74521686,-50.02223668
2,103,2,2,1,625000,-29.74492583,-50.02566175
2,89,2,1,1,530000,-29.75372419,-50.01223709
2,123,3,2,1,850000,-29.74604702,-50.02680042
2,123,3,2,1,850000,-29.74243423,-50.0229105
2,115,2,2,1,650000,-29.75223782,-50.01078906
2,90,3,2,1,730000,-29.74617079,-50.01374188
2,90,3,2,1,850000,-29.7457348,-50.01084583
2,83,3,2,1,1320000,-29.74227701,-50.01304255
2,56,1,1,1,315000,-29.75294421,-50.01701557
2,52,2,2,1,459900,-29.74277265,-50.02064797
2,90,3,3,1,610000,-29.74858768,-50.01585468
2,90,2,2,1,420000,-29.74291705,-50.02722085
2,90,3,2,2,750000,-29.74250058,-50.02428448
2,53,1,1,1,420000,-29.74682477,-50.01220993
2,134,3,2,1,690000,-29.74640049,-50.01524914
2,90,3,1,1,595000,-29.74958231,-50.02553916
2,90,2,2,4,630000,-29.74845944,-50.01105316
2,90,3,2,2,750000,-29.74759249,-50.02936655
2,90,2,2,1,985000,-29.75008631,-50.00788808
2,90,3,3,1,610000,-29.74565508,-50.0166733
2,90,2,1,1,500000,-29.74917921,-50.02468187
2,90,2,2,1,850000,-29.74372826,-50.01296521
2,90,3,3,1,610000,-29.74336698,-50.02437827
2,90,2,1,1,500000,-29.74100473,-50.01908394
2,90,2,2,1,640000,-29.74876664,-50.02742242
2,90,2,2,1,395000,-29.75139985,-50.01130245
2,90,3,2,1,885000,-29.74658949,-50.00787327
2,82,2,2,1,470000,-29.7393472,-50.02361559
2,90,2,1,1,500000,-29.74774748,-50.01409895
2,71,2,2,1,650000,-29.74689279,-50.00859316
2,90,2,3,1,680000,-29.74863841,-50.02261843
2,59,2,2,1,610000,-29.75237887,-50.01412857
2,178,3,2,1,884000,-29.74348462,-50.02450745
2,60,3,1,1,890000,-29.74920486,-50.01982687
2,177,3,4,1,850000,-29.75100178,-50.02023248
2,90,2,2,4,550000,-29.74467438,-50.0270744
2,90,3,1,1,950000,-29.74493085,-50.01654578
2,90,2,2,1,665000,-29.74930689,-50.01033326
2,47,1,1,1,288000,-29.74600688,-50.02768076
2,90,2,1,1,650000,-29.75186483,-50.01869643
2,90,2,1,1,370000,-29.74615406,-50.02462427
2,90,2,2,1,590000,-29.74605873,-50.02828218
2,83,2,2,1,460000,-29.74637931,-50.01644376
2,128,3,4,1,750000,-29.75178845,-50.01580202
2,93,2,2,1,650000,-29.74843268,-50.00894283
2,90,3,2,1,950000,-29.75353296,-50.01694399
2,90,2,2,1,625000,-29.7430319,-50.02756311
2,119,3,4,1,950000,-29.74798499,-50.02484477
2,87,2,2,1,670000,-29.74334969,-50.02681112
2,85,2,2,1,495000,-29.74219672,-50.02664493
2,79,2,2,1,520000,-29.75317,-50.01547046
2,98,2,2,1,730000,-29.74539192,-50.02864912
2,117,3,3,1,990000,-29.75554954,-50.01289363
2,83,3,3,1,1389000,-29.74335861,-50.02018805
2,172,3,2,1,1090000,-29.752729,-50.0117961
2,156,2,2,1,780000,-29.74525087,-50.02335067
2,91,3,2,2,950000,-29.74843101,-50.02302816
2,86,2,1,1,630000,-29.74742634,-50.02549885
2,91,3,2,1,580000,-29.7422168,-50.01552723
2,76,3,2,1,722000,-29.74720333,-50.01225025
2,91,2,2,1,480000,-29.7526699,-50.01434824
2,91,2,1,1,470000,-29.74154832,-50.02287842
2,65,2,3,4,730000,-29.7495968,-50.01522034
2,91,3,3,2,625000,-29.74629568,-50.0083809
2,86,2,2,2,690000,-29.75458892,-50.01294217
2,92,2,2,1,700000,-29.75163067,-50.02060848
2,49,1,1,1,350000,-29.74788575,-50.02862609
2,94,1,2,1,460000,-29.75028424,-50.01476784
2,92,2,2,1,450000,-29.74115582,-50.02067594
2,102,3,2,2,885000,-29.74677794,-50.00608216
2,68,2,2,1,490000,-29.74788631,-50.03053978
2,75,2,2,1,670000,-29.75045372,-50.02095156
2,56,2,2,1,515000,-29.74389496,-50.01444697
2,148,3,2,2,710000,-29.74649917,-50.00969235
2,92,2,2,1,450000,-29.73906341,-50.02515988
2,104,2,2,1,510000,-29.74328502,-50.02643101
2,92,3,2,1,980000,-29.74386262,-50.01581683
2,100,3,3,1,770000,-29.75331942,-50.01061958
2,109,2,2,1,880000,-29.75403139,-50.01669387
2,92,2,2,1,650000,-29.74946801,-50.0115106
2,92,2,2,1,610000,-29.75379667,-50.01180268
2,97,2,2,1,973000,-29.74835128,-50.00943483
2,92,2,2,1,625000,-29.74817287,-50.02588554
2,74,2,1,1,700000,-29.74431366,-50.01970428
2,36,1,1,1,405000,-29.74955164,-50.00954261
2,93,3,2,1,470000,-29.74475801,-50.01762193
2,93,3,2,1,590000,-29.74970719,-50.01940316
2,65,2,2,1,790000,-29.73957411,-50.02675435
2,93,2,2,1,620000,-29.74694352,-50.0247773
2,97,2,2,1,1003000,-29.75049052,-50.01847017
2,185,3,2,2,2450000,-29.75000268,-50.00978696
2,86,2,1,1,420000,-29.74289977,-50.01466417
2,110,2,2,1,595000,-29.74057376,-50.02640304
2,70,3,2,2,432000,-29.75041581,-50.02267849
2,93,3,2,1,840000,-29.7525032,-50.0090646
2,93,2,2,1,450000,-29.74595447,-50.01777578
2,93,2,2,1,550000,-29.7440873,-50.01917608
2,60,2,1,1,700000,-29.73956519,-50.02574649
2,185,4,2,2,885000,-29.75022179,-50.01831714
2,83,3,1,1,1271000,-29.74706116,-50.01491428
2,85,2,2,1,605000,-29.74951875,-50.02073929
2,94,2,2,1,830000,-29.74766162,-50.01066236
2,73,2,2,1,330000,-29.74803851,-50.01433178
2,116,2,2,1,580000,-29.74660399,-50.02189442
2,60,2,1,1,564000,-29.74047117,-50.02127819
2,77,2,1,1,495000,-29.74482101,-50.0186956
2,176,2,2,1,880000,-29.75423544,-50.01554286
2,73,1,1,1,365000,-29.74964196,-50.01264846
2,136,3,2,1,1470000,-29.74425847,-50.02296398
2,54,2,1,1,380000,-29.74038643,-50.02547334
2,124,3,2,1,675000,-29.74455507,-50.01382991
2,117,3,2,1,1279000,-29.73921618,-50.02548404
2,95,2,2,1,780000,-29.74975012,-50.0147341
2,117,3,2,1,1279000,-29.74836578,-50.0181855
2,95,2,3,1,795000,-29.74255076,-50.01686418
2,90,2,2,1,650000,-29.74767946,-50.01419027
2,80,2,2,1,615000,-29.74944181,-50.01419521
2,150,3,1,1,750000,-29.75208673,-50.01415901
2,95,3,2,1,780000,-29.74352532,-50.01971086
2,87,2,2,1,720000,-29.74573592,-50.02561815
2,95,2,3,1,690000,-29.74534342,-50.01614757
2,78,2,2,1,690000,-29.74139333,-50.02257894
2,95,2,1,1,429000,-29.74589481,-50.0144445
2,88,2,2,1,719000,-29.7469976,-50.01007492
2,171,3,2,1,1300000,-29.74732989,-50.02539436
2,99,3,2,2,390000,-29.74285795,-50.01502206
2,95,2,2,1,460000,-29.74108724,-50.01943607
2,60,2,3,1,845000,-29.74720556,-50.01445437
2,85,2,3,1,478000,-29.74325937,-50.01065824
2,177,3,1,1,885000,-29.74331011,-50.01525737
2,60,1,1,1,450000,-29.74988783,-50.01229139
2,55,2,2,1,886000,-29.74857207,-50.01723771
2,108,2,2,1,540000,-29.7504002,-50.02191252
2,78,2,2,1,450000,-29.74954718,-50.01491182
2,233,3,2,2,920000,-29.74418989,-50.00761739
2,95,2,2,1,590000,-29.75103913,-50.01315362
2,35,1,1,1,450000,-29.74509086,-50.00857095
2,116,3,2,1,680000,-29.75213189,-50.01810899
2,115,3,3,2,790000,-29.74670992,-50.02569548
2,48,1,1,1,250000,-29.74059327,-50.02580244
2,111,3,2,1,680000,-29.74632467,-50.01423552
2,100,2,2,1,680000,-29.74859381,-50.02214206
2,82,3,2,1,1428781,-29.74333297,-50.02411829
2,96,2,2,1,550000,-29.74230377,-50.01980137
2,96,3,2,1,470000,-29.7468716,-50.00605912
2,55,1,1,1,350000,-29.75170984,-50.02140653
2,65,2,1,1,410000,-29.74194026,-50.01487644
2,96,3,2,1,1250000,-29.74823476,-50.02764538
2,101,2,2,1,480000,-29.74922326,-50.02532772
2,84,3,1,1,868000,-29.74300681,-50.01018928
2,93,1,1,1,467000,-29.74523749,-50.01462303
2,96,2,2,1,350000,-29.74588199,-50.00631746
2,70,2,2,1,615000,-29.75168085,-50.01245429
2,96,2,1,1,460000,-29.753514,-50.01000993
2,73,2,3,1,536000,-29.75292246,-50.00932211
2,97,3,2,1,470000,-29.74594053,-50.02783214
2,97,2,2,4,975000,-29.75085292,-50.00886878
2,70,2,2,1,450000,-29.74737282,-50.02543714
2,56,2,2,1,400000,-29.74912681,-50.00888112
2,113,3,3,1,1324721,-29.74257083,-50.01650629
2,62,2,1,1,365000,-29.74350859,-50.01983345
2,83,3,3,1,1321000,-29.746638,-50.01918431
2,87,2,2,1,600000,-29.74350023,-50.01678108
2,97,2,1,2,869000,-29.7451901,-50.0256239
2,90,2,2,1,443000,-29.74711134,-50.0242491
2,172,3,2,1,1090000,-29.74979751,-50.02242015
2,127,3,2,1,650000,-29.74689613,-50.01349835
2,97,2,2,1,629000,-29.7408029,-50.02415284
2,168,3,2,2,850000,-29.7547467,-50.01388092
2,62,1,1,1,320000,-29.75077765,-50.01412857
2,77,2,2,1,730000,-29.75059143,-50.01311989
2,97,2,2,1,570000,-29.75585005,-50.01245182
2,65,2,1,1,680000,-29.75259965,-50.00968001
2,97,3,2,1,650000,-29.74762259,-50.02555233
2,97,3,3,1,690000,-29.74581509,-50.01026744
2,97,3,2,1,972651,-29.74649583,-50.02229509
2,125,2,2,1,950000,-29.74807419,-50.00696825
2,97,2,2,1,629000,-29.74396353,-50.02902183
2,90,2,1,1,520000,-29.74354316,-50.02121401
2,108,2,2,1,575000,-29.75204157,-50.02129135
2,155,3,2,1,850000,-29.73951445,-50.02313676
2,66,2,1,1,790000,-29.74549506,-50.0151644
2,39,1,1,1,305000,-29.75013426,-50.02167146
2,98,3,1,1,650000,-29.74453946,-50.02443669
2,104,3,2,1,930000,-29.74811489,-50.0155478
2,49,2,2,1,425000,-29.74241137,-50.0273204
2,53,2,1,1,390000,-29.74284736,-50.02017571
2,85,2,2,1,550000,-29.74615741,-50.03015309
2,117,2,2,1,990000,-29.74799837,-50.00881284
2,98,2,2,1,973000,-29.75224283,-50.00968083
2,98,2,2,1,973000,-29.74551737,-50.02314087
2,48,1,1,1,350000,-29.7473784,-50.01091329
2,80,2,2,1,890000,-29.74262491,-50.01149991
2,98,2,2,1,1003000,-29.74431032,-50.01553134
2,49,2,3,1,670000,-29.74517003,-50.01979808
2,117,3,2,1,750000,-29.74791808,-50.01472259
2,100,3,2,1,710000,-29.74595001,-50.02709167
2,106,2,1,2,480000,-29.74303525,-50.01415325
2,66,2,2,1,515000,-29.74600074,-50.01716284
2,85,2,1,1,480000,-29.74854196,-50.02576788
2,98,3,2,2,790000,-29.74940055,-50.01159864
2,98,3,2,1,700000,-29.74958175,-50.01133372
2,98,3,2,1,750000,-29.74659841,-50.0088186
2,147,3,4,2,1615000,-29.74654378,-50.00950147
2,94,2,1,1,690000,-29.74507692,-50.00901934
2,80,2,2,1,690000,-29.74643283,-50.0237497
2,111,2,1,1,550000,-29.74038754,-50.02247692
2,144,2,2,1,600000,-29.7506706,-50.01597397
2,99,1,2,1,700000,-29.75237441,-50.01010043
2,77,2,2,1,630000,-29.75137086,-50.00836033
2,73,2,2,1,710000,-29.74707454,-50.0277112
2,99,2,2,1,450000,-29.74694241,-50.00667453
2,83,2,1,1,390000,-29.74537018,-50.01970675
2,78,3,1,1,980000,-29.74544321,-50.0175125
2,64,2,1,2,316000,-29.75651239,-50.01095937
2,58,1,1,1,365000,-29.74731038,-50.01508788
2,65,2,2,1,550000,-29.74478366,-50.01829164
2,104,3,2,1,930000,-29.75439768,-50.01074875
2,99,3,2,1,575000,-29.75431796,-50.01050768
2,142,3,3,1,1290000,-29.74698367,-50.01134688
2,100,2,1,1,480000,-29.74462532,-50.00468185
2,100,3,2,1,450000,-29.74264219,-50.02740185
2,91,3,2,1,980000,-29.74129464,-50.01916539
2,78,2,1,1,450000,-29.75313655,-50.01494884
2,59,2,2,1,545000,-29.74024314,-50.02521583
2,65,1,1,1,500000,-29.75237385,-50.01355758
2,100,2,2,2,700000,-29.75131511,-50.0094085
2,100,3,2,1,676000,-29.74430697,-50.02346092
2,100,3,2,1,720000,-29.74609162,-50.02118522
2,100,3,2,1,615000,-29.74609274,-50.02939206
2,79,2,2,1,550000,-29.75015266,-50.01888072
2,77,2,1,1,720000,-29.74901028,-50.02219637
2,79,2,2,1,730000,-29.75295368,-50.01666014
2,255,3,3,2,1500000,-29.74979361,-50.00853886
2,74,2,2,1,550000,-29.74343444,-50.01337494
2,100,2,2,2,650000,-29.74704499,-50.01186274
2,155,3,2,1,865000,-29.74142957,-50.02123211
2,65,1,1,1,460000,-29.74391782,-50.00998277
2,67,2,2,1,470000,-29.75512582,-50.01210462
2,106,2,2,1,780000,-29.74881626,-50.02353497
2,59,2,2,1,410000,-29.74512988,-50.01291502
2,137,3,2,1,885000,-29.74532781,-50.0129249
2,100,2,2,1,550000,-29.74084249,-50.02742982
2,88,2,2,1,500000,-29.74441234,-50.01779223
2,56,2,2,1,913000,-29.75215865,-50.01141599
2,100,2,2,1,790000,-29.74533505,-50.00935255
2,100,2,3,1,950000,-29.75144836,-50.00880296
2,100,3,2,1,825000,-29.74959792,-50.02562966
2,100,2,2,1,1180000,-29.74341827,-50.02629197
2,100,2,2,1,428000,-29.74793091,-50.00717476
2,62,2,3,1,630000,-29.74242587,-50.02478306
2,70,3,2,2,1010000,-29.74416424,-50.02191746
2,115,3,2,1,560000,-29.74351695,-50.01339139
2,100,3,3,1,490000,-29.75499981,-50.0101465
2,100,3,2,2,832000,-29.75099118,-50.01463538
2,100,3,2,1,780000,-29.74830947,-50.02834142
2,100,3,3,1,680000,-29.74830668,-50.020244
2,100,3,2,1,680000,-29.74868524,-50.01442475
2,100,2,2,1,680000,-29.75214415,-50.01156573
2,100,2,2,1,680000,-29.74610054,-50.00884163
2,74,2,2,1,598000,-29.7509187,-50.01302692
2,100,3,2,2,879000,-29.73967223,-50.02291955
2,100,3,3,1,680000,-29.74412299,-50.01126049
2,212,2,2,1,700000,-29.74388771,-50.01890046
2,54,1,1,1,312000,-29.74540307,-50.02490236
2,70,1,1,1,550000,-29.74724124,-50.02816617
2,143,3,3,1,1290000,-29.73960254,-50.0237497
2,142,3,2,1,832000,-29.74768838,-50.00780745
2,75,2,1,1,520000,-29.74648914,-50.02404013
2,121,2,2,2,676000,-29.74704332,-50.01127612
2,179,3,3,1,1250000,-29.75528638,-50.01338481
2,55,2,2,1,540000,-29.75017385,-50.01711841
2,101,2,2,1,690000,-29.75327315,-50.01770502
2,69,2,2,1,828000,-29.74222349,-50.0173496
2,120,2,2,1,950000,-29.75002276,-50.01379865
2,78,2,1,1,550000,-29.74813942,-50.00980918
2,90,2,1,1,443000,-29.7483195,-50.01874826
2,120,3,2,1,930000,-29.74457849,-50.00694275
2,68,2,2,1,479000,-29.74443855,-50.00855121
2,82,2,2,1,560000,-29.75089752,-50.00826818
2,75,2,1,2,535000,-29.74799001,-50.00768239
2,60,1,1,1,305000,-29.74667758,-50.00883341
2,106,2,1,1,650000,-29.74502786,-50.0240064
2,68,1,1,1,345000,-29.7525885,-50.01693823
2,90,2,2,1,550000,-29.74608883,-50.02683827
2,102,2,1,1,350000,-29.7491413,-50.00925794
2,102,3,2,1,884000,-29.74932696,-50.01346955
2,134,3,1,2,850000,-29.75498197,-50.01115107
2,102,2,2,1,848000,-29.75533768,-50.01186603
2,102,2,2,1,550000,-29.74677404,-50.02364768
2,80,2,2,1,676000,-29.75265931,-50.01626276
2,102,3,2,1,885000,-29.74032733,-50.02037646
2,70,3,2,1,445000,-29.74766329,-50.02288418
2,102,3,1,2,676000,-29.74027883,-50.02563213
2,108,2,3,1,880000,-29.74299343,-50.02018312
2,39,1,1,1,290000,-29.7439758,-50.02114573
2,103,2,2,1,630000,-29.74047731,-50.0261735
2,89,2,2,1,480000,-29.74345061,-50.02608958
2,105,2,2,1,580000,-29.75103801,-50.02017736
2,105,2,2,1,580000,-29.74215881,-50.01324659
2,68,2,1,1,585000,-29.74672665,-50.02094415
2,55,2,2,1,775000,-29.75089083,-50.02187961
2,85,2,1,1,650000,-29.74571194,-50.02156039
2,70,2,1,1,570000,-29.74218502,-50.01396731
2,103,3,1,1,799000,-29.74984602,-50.02114902
2,72,2,2,1,399000,-29.75118743,-50.01620681
2,43,1,1,1,250000,-29.74150873,-50.02249996
2,103,3,2,1,850000,-29.74049459,-50.02711142
2,130,3,2,1,680000,-29.74179475,-50.02347079
2,116,3,2,1,780000,-29.74520794,-50.01817234
2,104,4,3,1,930000,-29.74419825,-50.00805921
2,142,3,2,2,712000,-29.74814221,-50.01226835
2,104,3,2,1,540000,-29.74726132,-50.02126749
2,42,1,1,1,265000,-29.7464384,-50.01028637
2,98,3,2,1,530000,-29.74411741,-50.0292777
2,126,2,2,1,630000,-29.75062712,-50.011467
2,118,2,2,1,575000,-29.74459744,-50.01310425
2,80,2,1,1,950000,-29.74514382,-50.00818426
2,104,3,2,1,520000,-29.74808534,-50.00850266
2,56,2,2,1,755000,-29.7494,-50.02211821
2,83,3,2,1,750000,-29.75056746,-50.0194155
2,56,2,2,1,755000,-29.7459751,-50.02712952
2,83,3,2,1,750000,-29.74571752,-50.02699212
2,110,2,2,1,625000,-29.74568239,-50.02403437
2,120,2,2,1,950000,-29.74532892,-50.00589622
2,105,2,2,1,410000,-29.74673445,-50.0065972
2,105,2,2,1,550000,-29.75353128,-50.01652192
2,53,2,2,1,420000,-29.74134482,-50.01628579
2,105,3,3,1,620000,-29.74595168,-50.0212642
2,107,3,2,1,832000,-29.75352905,-50.01127859
2,81,3,1,1,1357518,-29.74726689,-50.0183591
2,150,3,2,2,545000,-29.74787237,-50.02031229
2,290,4,2,2,1500000,-29.74598736,-50.02380153
2,41,1,1,1,335000,-29.74019464,-50.02653303
2,105,2,2,1,550000,-29.74412633,-50.017176
2,105,3,2,2,749000,-29.74252288,-50.02210257
2,105,3,3,2,815000,-29.75142828,-50.0219479
2,80,2,2,1,750000,-29.7469491,-50.02565846
2,59,2,1,1,520000,-29.74588868,-50.00757214
2,90,3,2,1,750000,-29.75273123,-50.0144807
2,67,2,1,1,690000,-29.74305643,-50.02196435
2,106,2,2,1,520000,-29.74786177,-50.01625288
2,65,2,2,1,580000,-29.7549318,-50.01229221
2,35,1,1,1,290000,-29.74701768,-50.02712376
2,83,2,2,1,460000,-29.74250002,-50.02442928
2,117,2,2,1,390000,-29.75016269,-50.00959855
2,74,2,2,1,470000,-29.74294381,-50.01205197
2,99,3,3,1,1250000,-29.75149798,-50.02027115
2,88,2,2,1,430000,-29.74470449,-50.01559551
2,174,3,2,1,1894370,-29.75349672,-50.01649642
2,55,2,1,1,420000,-29.7450903,-50.02933118
2,107,3,3,1,690000,-29.74783669,-50.01715132
2,107,2,2,1,650000,-29.75336625,-50.00952122
2,179,3,2,1,1000000,-29.74792477,-50.0106566
2,85,3,2,1,540000,-29.74435826,-50.01855245
2,107,2,2,1,750000,-29.74238963,-50.02295987
2,107,2,3,2,798000,-29.74342775,-50.01828259
2,76,2,2,1,370000,-29.75084009,-50.02051057
2,126,3,1,1,775000,-29.74710744,-50.0142454
